transaction_row_id,id,diary_day,tran,transaction_date,diary_date,dow_weight,amnt,payment,pi,payment_instrument,multipi_breakdown,mixed_payment_method,ambiguous_payment_method,merch,tely_group,tely_category,category_rule,crosswalk_quality,pay010,pay011,pay016,pay020,pay030,pay040,pay041,pay042,pay050,count_eligible,dollar_eligible,liquid_narrow_count,liquid_broad_count,not_liquid_narrow_count,not_liquid_broad_count,liquid_narrow_amount,liquid_broad_amount,parsed_component_total,component_total_gap,component_total_matches
14587,104438,3,1,2019-10-24,2019-10-24,0.27756544947624207,4.24,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,4.24,4.24,4.24,0,TRUE
14590,103843,2,3,2019-10-15,2019-10-15,2.339664936065674,4.8,1,5,Prepaid/gift/EBT card,,FALSE,TRUE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,4.8,0,TRUE
14594,101750,1,2,2019-10-04,2019-10-04,1.4286675453186035,9.33,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,9.33,9.33,9.33,0,TRUE
14596,101750,1,4,2019-10-04,2019-10-04,1.4286675453186035,3.86,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,3.86,3.86,3.86,0,TRUE
14597,101750,2,1,2019-10-05,2019-10-05,1.2201223373413086,25.69,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,25.69,25.69,25.69,0,TRUE
14599,101750,2,3,2019-10-05,2019-10-05,1.2201223373413086,14,1,1,Cash,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,14,14,14,0,TRUE
14602,104745,1,2,2019-10-25,2019-10-25,0.5127783417701721,22.98,1,4,Debit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,22.98,22.98,22.98,0,TRUE
14603,104745,1,3,2019-10-25,2019-10-25,0.5127783417701721,207.78,1,7,Online banking bill payment,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,207.78,207.78,0,TRUE
14605,104745,2,2,2019-10-26,2019-10-26,0.48824092745780945,139.98,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,139.98,139.98,139.98,0,TRUE
14607,104745,2,4,2019-10-26,2019-10-26,0.48824092745780945,52.15,1,4,Debit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,52.15,52.15,52.15,0,TRUE
14608,104745,3,1,2019-10-27,2019-10-27,0.4299127459526062,26.71,1,4,Debit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,26.71,26.71,26.71,0,TRUE
14610,105440,2,1,2019-10-31,2019-10-31,1.2978297472000122,2.5,1,3,Credit card,,FALSE,FALSE,21,public_transportation,public_transport_tolls,merch21_public_transport_tolls,combined_merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,2.5,0,TRUE
14611,105440,2,2,2019-10-31,2019-10-31,1.2978297472000122,25,1,3,Credit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,25,0,TRUE
14615,100046,2,1,2019-10-28,2019-10-28,0.48459863662719727,3.25,1,1,Cash,,FALSE,FALSE,21,public_transportation,public_transport_tolls,merch21_public_transport_tolls,combined_merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,3.25,3.25,3.25,0,TRUE
14617,100046,2,3,2019-10-28,2019-10-28,0.48459863662719727,11.66,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,11.66,0,TRUE
14618,100046,2,4,2019-10-28,2019-10-28,0.48459863662719727,2.66,1,3,Credit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,2.66,0,TRUE
14621,100046,3,1,2019-10-29,2019-10-29,0.5336946249008179,6.68,1,3,Credit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,6.68,0,TRUE
14622,100046,3,2,2019-10-29,2019-10-29,0.5336946249008179,28.27,1,3,Credit card,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,28.27,0,TRUE
14623,104501,1,1,2019-10-31,2019-10-31,3.674959182739258,20.17,1,3,Credit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,20.17,0,TRUE
14626,104501,1,4,2019-10-31,2019-10-31,3.674959182739258,41.55,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,41.55,0,TRUE
14641,102278,1,1,2019-10-04,2019-10-04,2.188227653503418,4.73,1,4,Debit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,4.73,4.73,4.73,0,TRUE
14643,102278,1,3,2019-10-04,2019-10-04,2.188227653503418,58.2,1,4,Debit card,,FALSE,FALSE,9,public_transportation,taxi_air_delivery_proxy,merch9_taxi_air_delivery,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,58.2,58.2,58.2,0,TRUE
14646,102278,1,6,2019-10-04,2019-10-04,2.188227653503418,3.98,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,3.98,3.98,3.98,0,TRUE
14648,102278,2,2,2019-10-05,2019-10-05,2.104978084564209,14.5,1,4,Debit card,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,14.5,14.5,14.5,0,TRUE
14649,102278,2,3,2019-10-05,2019-10-05,2.104978084564209,4.51,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,4.51,4.51,4.51,0,TRUE
14652,104284,1,1,2019-10-19,2019-10-19,0.5835428833961487,7.57,1,0,Multiple payment methods,"Credit Card: 3.5, Direct deduction from income: 4.07",TRUE,TRUE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,FALSE,TRUE,,,,,0,0,7.57,0,TRUE
14655,104284,1,4,2019-10-19,2019-10-19,0.5835428833961487,54.24,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,54.24,0,TRUE
14656,104284,2,1,2019-10-20,2019-10-20,0.4159175753593445,20,1,1,Cash,,FALSE,FALSE,17,cash_contributions,cash_contributions,merch17_pay050_donation_or_offering,followup_identified,,,,,,,,,2,TRUE,TRUE,1,1,0,0,20,20,20,0,TRUE
14658,102865,1,2,2019-10-28,2019-10-28,0.5366001725196838,1.35,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,1.35,1.35,1.35,0,TRUE
14660,103268,1,1,2019-10-21,2019-10-21,2.0590498447418213,3.3000000000000003,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,3.3000000000000003,0,TRUE
14663,100790,1,1,2019-10-06,2019-10-06,0.4364432692527771,22.11,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,22.11,22.11,22.11,0,TRUE
14664,100790,3,1,2019-10-08,2019-10-08,0.479503870010376,11.73,1,4,Debit card,,FALSE,FALSE,9,public_transportation,taxi_air_delivery_proxy,merch9_taxi_air_delivery,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,11.73,11.73,11.73,0,TRUE
14665,100790,3,2,2019-10-08,2019-10-08,0.479503870010376,11,1,4,Debit card,,FALSE,FALSE,9,public_transportation,taxi_air_delivery_proxy,merch9_taxi_air_delivery,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,11,11,11,0,TRUE
14667,100619,1,1,2019-10-08,2019-10-08,3.992852926254273,8.52,1,4,Debit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,8.52,8.52,8.52,0,TRUE
14669,100619,1,3,2019-10-08,2019-10-08,3.992852926254273,46.05,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,46.05,46.05,46.05,0,TRUE
14670,100619,2,1,2019-10-09,2019-10-09,4.000030994415283,37.91,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,37.91,37.91,37.91,0,TRUE
14672,100619,2,3,2019-10-09,2019-10-09,4.000030994415283,32.05,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,32.05,32.05,32.05,0,TRUE
14673,100619,3,1,2019-10-10,2019-10-10,4.000005722045898,8.63,1,4,Debit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,8.63,8.63,8.63,0,TRUE
14674,100619,3,2,2019-10-10,2019-10-10,4.000005722045898,40.63,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,40.63,40.63,40.63,0,TRUE
14676,101994,2,1,2019-10-21,2019-10-21,1.4361834526062012,84.71000000000001,1,3,Credit card,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,84.71000000000001,0,TRUE
14708,104295,3,3,2019-10-01,2019-10-01,3.3066418170928955,38.75,1,5,Prepaid/gift/EBT card,,FALSE,TRUE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,38.75,0,TRUE
14715,103033,1,1,2019-10-23,2019-10-23,1.513719081878662,6,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,6,6,6,0,TRUE
14716,103033,1,2,2019-10-23,2019-10-23,1.513719081878662,10,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,10,10,10,0,TRUE
14719,103033,1,5,2019-10-23,2019-10-23,1.513719081878662,5,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,5,5,5,0,TRUE
14725,103033,2,3,2019-10-24,2019-10-24,1.507444977760315,5,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,5,5,5,0,TRUE
14726,103033,2,4,2019-10-24,2019-10-24,1.507444977760315,13,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,13,13,13,0,TRUE
14730,103033,3,1,2019-10-25,2019-10-25,1.1176835298538208,10,1,4,Debit card,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,1,1,0,0,10,10,10,0,TRUE
14732,103033,3,3,2019-10-25,2019-10-25,1.1176835298538208,5,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,5,5,5,0,TRUE
14733,103033,3,4,2019-10-25,2019-10-25,1.1176835298538208,5,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,5,5,5,0,TRUE
14739,103033,3,10,2019-10-25,2019-10-25,1.1176835298538208,10,1,4,Debit card,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,1,1,0,0,10,10,10,0,TRUE
14740,105082,1,1,2019-10-17,2019-10-17,2.764955520629883,7,1,1,Cash,,FALSE,FALSE,21,public_transportation,public_transport_tolls,merch21_public_transport_tolls,combined_merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,7,7,7,0,TRUE
14742,104265,1,1,2019-10-24,2019-10-24,1.2209068536758425,6,1,4,Debit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,6,6,6,0,TRUE
14744,104265,1,3,2019-10-24,2019-10-24,1.2209068536758425,27,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,27,27,27,0,TRUE
14746,104265,2,1,2019-10-25,2019-10-25,0.9818580746650696,3900,1,13,Other payment method,,FALSE,TRUE,19,property_taxes,property_taxes,merch19_pay040_tax_pay042_property_tax,followup_identified,,,,,,2,,4,,TRUE,TRUE,0,0,1,1,0,0,3900,0,TRUE
14747,104265,2,2,2019-10-25,2019-10-25,0.9818580746650696,10,1,4,Debit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,10,10,10,0,TRUE
14749,104265,2,4,2019-10-25,2019-10-25,0.9818580746650696,5.5,1,4,Debit card,,FALSE,FALSE,21,public_transportation,public_transport_tolls,merch21_public_transport_tolls,combined_merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,5.5,5.5,5.5,0,TRUE
14750,104265,3,1,2019-10-26,2019-10-26,0.8577700257301331,15.31,1,4,Debit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,15.31,15.31,15.31,0,TRUE
14752,101009,1,1,2019-10-01,2019-10-01,0.9027816653251648,4,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,4,4,4,0,TRUE
14753,101009,1,2,2019-10-01,2019-10-01,0.9027816653251648,5.75,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,5.75,5.75,5.75,0,TRUE
14756,101009,1,5,2019-10-01,2019-10-01,0.9027816653251648,23,1,4,Debit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,23,23,23,0,TRUE
14757,101009,2,1,2019-10-02,2019-10-02,1.5371490716934204,2,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,2,2,2,0,TRUE
14758,101009,2,2,2019-10-02,2019-10-02,1.5371490716934204,3,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,3,3,3,0,TRUE
14761,101009,3,2,2019-10-03,2019-10-03,1.7842241525650024,9.08,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,9.08,9.08,9.08,0,TRUE
14762,101009,3,3,2019-10-03,2019-10-03,1.7842241525650024,4,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,4,4,4,0,TRUE
14763,101425,2,1,2019-10-07,2019-10-07,4.000044822692871,10.62,1,4,Debit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,10.62,10.62,10.62,0,TRUE
14765,103856,1,2,2019-10-12,2019-10-12,0.7445321083068848,32,1,3,Credit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,32,0,TRUE
14766,103856,1,3,2019-10-12,2019-10-12,0.7445321083068848,35.44,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,35.44,0,TRUE
14768,103856,2,2,2019-10-13,2019-10-13,0.4216710925102234,76.97,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,76.97,0,TRUE
14770,103856,2,4,2019-10-13,2019-10-13,0.4216710925102234,5,1,1,Cash,,FALSE,FALSE,17,cash_contributions,cash_contributions,merch17_pay050_donation_or_offering,followup_identified,,,,,,,,,1,TRUE,TRUE,1,1,0,0,5,5,5,0,TRUE
14771,103856,2,5,2019-10-13,2019-10-13,0.4216710925102234,32.46,1,3,Credit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,32.46,0,TRUE
14774,104092,1,1,2019-10-09,2019-10-09,0.544971764087677,27.06,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,27.06,27.06,27.06,0,TRUE
14777,104092,2,2,2019-10-10,2019-10-10,0.666804850101471,6.25,1,4,Debit card,,FALSE,FALSE,21,public_transportation,public_transport_tolls,merch21_public_transport_tolls,combined_merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,6.25,6.25,6.25,0,TRUE
14780,101762,3,1,2019-10-31,2019-10-31,1.031242847442627,14.43,1,4,Debit card,,FALSE,FALSE,9,public_transportation,taxi_air_delivery_proxy,merch9_taxi_air_delivery,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,14.43,14.43,14.43,0,TRUE
14781,102909,1,1,2019-10-30,2019-10-30,0.4538788497447967,32.5,1,6,Bank account number payment,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,32.5,32.5,0,TRUE
14782,102909,1,2,2019-10-30,2019-10-30,0.4538788497447967,3.18,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,3.18,3.18,3.18,0,TRUE
14783,102909,2,1,2019-10-31,2019-10-31,0.4336006343364715,15.15,1,1,Cash,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,15.15,15.15,15.15,0,TRUE
14793,100867,2,3,2019-10-12,2019-10-12,0.4140447974205017,29.25,1,3,Credit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,29.25,0,TRUE
14800,104448,2,1,2019-10-16,2019-10-16,0.7120051383972168,4.03,1,4,Debit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,4.03,4.03,4.03,0,TRUE
14801,104448,2,2,2019-10-16,2019-10-16,0.7120051383972168,200,1,13,Other payment method,,FALSE,TRUE,14,rent,rent,merch14_rent,direct_merchant_match,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,200,0,TRUE
14802,104448,2,3,2019-10-16,2019-10-16,0.7120051383972168,50,1,11,Account-to-account transfer,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,50,50,0,TRUE
14803,104448,2,4,2019-10-16,2019-10-16,0.7120051383972168,80,1,13,Other payment method,,FALSE,TRUE,17,cash_contributions,cash_contributions,merch17_pay050_donation_or_offering,followup_identified,,,,,,,,,2,TRUE,TRUE,0,0,1,1,0,0,80,0,TRUE
14804,104448,2,5,2019-10-16,2019-10-16,0.7120051383972168,200,1,11,Account-to-account transfer,,FALSE,FALSE,19,property_taxes,property_taxes,merch19_pay040_tax_pay042_property_tax,followup_identified,,,,,,2,,4,,TRUE,TRUE,0,1,1,0,0,200,200,0,TRUE
14809,104448,3,1,2019-10-17,2019-10-17,0.7623676061630249,4.43,1,4,Debit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,4.43,4.43,4.43,0,TRUE
14810,104448,3,2,2019-10-17,2019-10-17,0.7623676061630249,27.05,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,27.05,0,TRUE
14811,104448,3,3,2019-10-17,2019-10-17,0.7623676061630249,8.17,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,8.17,0,TRUE
14813,104333,2,1,2019-10-17,2019-10-17,0.7285038232803345,5.3,1,3,Credit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,5.3,0,TRUE
14816,103161,1,2,2019-10-22,2019-10-22,1.130824327468872,13.78,1,4,Debit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,13.78,13.78,13.78,0,TRUE
14817,103161,1,3,2019-10-22,2019-10-22,1.130824327468872,29,1,4,Debit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,29,29,29,0,TRUE
14819,103161,3,1,2019-10-24,2019-10-24,1.0333576202392578,14.64,1,4,Debit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,14.64,14.64,14.64,0,TRUE
14821,103161,3,3,2019-10-24,2019-10-24,1.0333576202392578,6.97,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,6.97,6.97,6.97,0,TRUE
14822,100178,1,1,2019-10-08,2019-10-08,0.47976523637771606,145.56,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,145.56,145.56,145.56,0,TRUE
14823,100178,1,2,2019-10-08,2019-10-08,0.47976523637771606,140.41,1,2,Check,,FALSE,FALSE,18,health_insurance,health_insurance,merch18_pay030_insurance_company,followup_identified,,,,,4,,,,,TRUE,TRUE,1,1,0,0,140.41,140.41,140.41,0,TRUE
