transaction_row_id,component_number,component_label,component_pi,component_amount,component_source,component_liquid_narrow,component_liquid_broad,payment_instrument
8328,1,,1,4.0600000000000005,single_method_pi,TRUE,TRUE,Cash
8333,1,,4,45.02,single_method_pi,TRUE,TRUE,Debit card
8342,1,,4,37.74,single_method_pi,TRUE,TRUE,Debit card
8344,1,,6,23.13,single_method_pi,FALSE,TRUE,Bank account number payment
8345,1,,6,8.76,single_method_pi,FALSE,TRUE,Bank account number payment
8346,1,,7,6.41,single_method_pi,FALSE,TRUE,Online banking bill payment
8348,1,,2,240,single_method_pi,TRUE,TRUE,Check
8356,1,,3,5.4,single_method_pi,FALSE,FALSE,Credit card
8357,1,,3,4.24,single_method_pi,FALSE,FALSE,Credit card
8362,1,,6,136.54,single_method_pi,FALSE,TRUE,Bank account number payment
8366,1,,3,51.7,single_method_pi,FALSE,FALSE,Credit card
8368,1,,3,127.62,single_method_pi,FALSE,FALSE,Credit card
8369,1,,2,25,single_method_pi,TRUE,TRUE,Check
8370,1,,3,15.59,single_method_pi,FALSE,FALSE,Credit card
8371,1,,3,50.9,single_method_pi,FALSE,FALSE,Credit card
8373,1,,3,9.66,single_method_pi,FALSE,FALSE,Credit card
8374,1,,3,10.19,single_method_pi,FALSE,FALSE,Credit card
8376,1,,1,11,single_method_pi,TRUE,TRUE,Cash
8377,1,,1,10,single_method_pi,TRUE,TRUE,Cash
8379,1,,1,10.7,single_method_pi,TRUE,TRUE,Cash
8380,1,,1,1.9,single_method_pi,TRUE,TRUE,Cash
8381,1,,1,3.19,single_method_pi,TRUE,TRUE,Cash
8382,1,,1,12,single_method_pi,TRUE,TRUE,Cash
8384,1,,4,78,single_method_pi,TRUE,TRUE,Debit card
8385,1,,4,99,single_method_pi,TRUE,TRUE,Debit card
8387,1,,1,7.71,single_method_pi,TRUE,TRUE,Cash
8388,1,,1,8.58,single_method_pi,TRUE,TRUE,Cash
8391,1,,2,65,single_method_pi,TRUE,TRUE,Check
8392,1,,1,17.5,single_method_pi,TRUE,TRUE,Cash
8393,1,,1,35.5,single_method_pi,TRUE,TRUE,Cash
8394,1,,1,35,single_method_pi,TRUE,TRUE,Cash
8395,1,,1,7.13,single_method_pi,TRUE,TRUE,Cash
8396,1,,1,2,single_method_pi,TRUE,TRUE,Cash
8397,1,,1,18.36,single_method_pi,TRUE,TRUE,Cash
8399,1,,1,12.19,single_method_pi,TRUE,TRUE,Cash
8402,1,,1,15.8,single_method_pi,TRUE,TRUE,Cash
8407,1,,4,263,single_method_pi,TRUE,TRUE,Debit card
8408,1,,4,20,single_method_pi,TRUE,TRUE,Debit card
8412,1,,4,9,single_method_pi,TRUE,TRUE,Debit card
8416,1,,4,34,single_method_pi,TRUE,TRUE,Debit card
8425,1,,4,148.47,single_method_pi,TRUE,TRUE,Debit card
8426,1,,4,199.68,single_method_pi,TRUE,TRUE,Debit card
8434,1,,1,7.42,single_method_pi,TRUE,TRUE,Cash
8440,1,,3,11,single_method_pi,FALSE,FALSE,Credit card
8443,1,,4,33.34,single_method_pi,TRUE,TRUE,Debit card
8444,1,,1,4.99,single_method_pi,TRUE,TRUE,Cash
8445,1,,6,194.98,single_method_pi,FALSE,TRUE,Bank account number payment
8449,1,,1,15,single_method_pi,TRUE,TRUE,Cash
8450,1,,1,23,single_method_pi,TRUE,TRUE,Cash
8451,1,,1,13,single_method_pi,TRUE,TRUE,Cash
8453,1,,1,12.86,single_method_pi,TRUE,TRUE,Cash
8459,1,,7,88.86,single_method_pi,FALSE,TRUE,Online banking bill payment
8465,1,,3,2,single_method_pi,FALSE,FALSE,Credit card
8466,1,,3,2.14,single_method_pi,FALSE,FALSE,Credit card
8467,1,,3,8,single_method_pi,FALSE,FALSE,Credit card
8468,1,,1,1,single_method_pi,TRUE,TRUE,Cash
8470,1,,3,9.19,single_method_pi,FALSE,FALSE,Credit card
8471,1,,3,61.8,single_method_pi,FALSE,FALSE,Credit card
8473,1,,6,120,single_method_pi,FALSE,TRUE,Bank account number payment
8474,1,,1,20,single_method_pi,TRUE,TRUE,Cash
8477,1,,2,100.27,single_method_pi,TRUE,TRUE,Check
8481,1,,4,13.56,single_method_pi,TRUE,TRUE,Debit card
8482,1,,4,10.4,single_method_pi,TRUE,TRUE,Debit card
8483,1,,1,17,single_method_pi,TRUE,TRUE,Cash
8487,1,,7,2295,single_method_pi,FALSE,TRUE,Online banking bill payment
8489,1,,1,4.5,single_method_pi,TRUE,TRUE,Cash
8491,1,,1,8,single_method_pi,TRUE,TRUE,Cash
8494,1,,1,1.25,single_method_pi,TRUE,TRUE,Cash
8497,1,,4,10.72,single_method_pi,TRUE,TRUE,Debit card
8499,1,,5,31.3,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
8514,1,,2,56,single_method_pi,TRUE,TRUE,Check
8515,1,,2,57.1,single_method_pi,TRUE,TRUE,Check
8522,1,,3,34.730000000000004,single_method_pi,FALSE,FALSE,Credit card
8525,1,,4,8,single_method_pi,TRUE,TRUE,Debit card
8527,1,,4,8.42,single_method_pi,TRUE,TRUE,Debit card
8534,1,,1,3,single_method_pi,TRUE,TRUE,Cash
8540,1,,1,3.7,single_method_pi,TRUE,TRUE,Cash
8545,1,,1,5.7700000000000005,single_method_pi,TRUE,TRUE,Cash
8546,1,,1,1.73,single_method_pi,TRUE,TRUE,Cash
8547,1,,6,632.8100000000001,single_method_pi,FALSE,TRUE,Bank account number payment
8552,1,,4,153.25,single_method_pi,TRUE,TRUE,Debit card
8553,1,,4,163.53,single_method_pi,TRUE,TRUE,Debit card
8566,1,,4,32.29,single_method_pi,TRUE,TRUE,Debit card
8576,1,,3,39.44,single_method_pi,FALSE,FALSE,Credit card
8580,1,,3,14.83,single_method_pi,FALSE,FALSE,Credit card
8588,1,,2,85.03,single_method_pi,TRUE,TRUE,Check
8593,1,,3,31.59,single_method_pi,FALSE,FALSE,Credit card
8595,1,,1,10,single_method_pi,TRUE,TRUE,Cash
8604,1,,1,3.58,single_method_pi,TRUE,TRUE,Cash
8609,1,,4,140,single_method_pi,TRUE,TRUE,Debit card
8610,1,,4,66,single_method_pi,TRUE,TRUE,Debit card
8612,1,,3,4.66,single_method_pi,FALSE,FALSE,Credit card
8613,1,,3,39.44,single_method_pi,FALSE,FALSE,Credit card
8614,1,,3,31.52,single_method_pi,FALSE,FALSE,Credit card
8615,1,,2,118.35,single_method_pi,TRUE,TRUE,Check
8617,1,,1,2.44,single_method_pi,TRUE,TRUE,Cash
8618,1,,1,5,single_method_pi,TRUE,TRUE,Cash
8621,1,,7,121.98,single_method_pi,FALSE,TRUE,Online banking bill payment
8623,1,,4,18.48,single_method_pi,TRUE,TRUE,Debit card
8626,1,,1,8,single_method_pi,TRUE,TRUE,Cash
8628,1,,1,6.59,single_method_pi,TRUE,TRUE,Cash
8630,1,,1,4.59,single_method_pi,TRUE,TRUE,Cash
8631,1,,1,2,single_method_pi,TRUE,TRUE,Cash
8634,1,,1,11.5,single_method_pi,TRUE,TRUE,Cash
8635,1,,6,110,single_method_pi,FALSE,TRUE,Bank account number payment
8637,1,,1,4.38,single_method_pi,TRUE,TRUE,Cash
8639,1,,1,17.23,single_method_pi,TRUE,TRUE,Cash
8642,1,,3,25.43,single_method_pi,FALSE,FALSE,Credit card
8643,1,,11,340,single_method_pi,FALSE,TRUE,Account-to-account transfer
8645,1,,11,81,single_method_pi,FALSE,TRUE,Account-to-account transfer
8646,1,,1,9,single_method_pi,TRUE,TRUE,Cash
8647,1,,1,13,single_method_pi,TRUE,TRUE,Cash
8651,1,,1,5,single_method_pi,TRUE,TRUE,Cash
8652,1,,1,10,single_method_pi,TRUE,TRUE,Cash
8653,1,,1,35,single_method_pi,TRUE,TRUE,Cash
8655,1,,1,15,single_method_pi,TRUE,TRUE,Cash
8656,1,,3,54.63,single_method_pi,FALSE,FALSE,Credit card
8657,1,,1,6.97,single_method_pi,TRUE,TRUE,Cash
8660,1,,11,802.08,single_method_pi,FALSE,TRUE,Account-to-account transfer
8663,1,,11,802,single_method_pi,FALSE,TRUE,Account-to-account transfer
8664,1,,4,7.72,single_method_pi,TRUE,TRUE,Debit card
8665,1,,4,33.33,single_method_pi,TRUE,TRUE,Debit card
8666,1,,4,41.67,single_method_pi,TRUE,TRUE,Debit card
8667,1,,4,6,single_method_pi,TRUE,TRUE,Debit card
8668,1,,2,25,single_method_pi,TRUE,TRUE,Check
8670,1,,1,9.49,single_method_pi,TRUE,TRUE,Cash
8671,1,,2,237.88,single_method_pi,TRUE,TRUE,Check
8673,1,,2,44.06,single_method_pi,TRUE,TRUE,Check
8685,1,,4,14.93,single_method_pi,TRUE,TRUE,Debit card
8686,1,,7,915,single_method_pi,FALSE,TRUE,Online banking bill payment
8688,1,,4,5.22,single_method_pi,TRUE,TRUE,Debit card
8689,1,,4,44.56,single_method_pi,TRUE,TRUE,Debit card
8691,1,,4,2.19,single_method_pi,TRUE,TRUE,Debit card
8693,1,,3,2.51,single_method_pi,FALSE,FALSE,Credit card
8694,1,,3,125.49,single_method_pi,FALSE,FALSE,Credit card
8695,1,,3,16.98,single_method_pi,FALSE,FALSE,Credit card
8697,1,,4,30.69,single_method_pi,TRUE,TRUE,Debit card
8698,1,,4,7.56,single_method_pi,TRUE,TRUE,Debit card
8699,1,,4,4.26,single_method_pi,TRUE,TRUE,Debit card
8700,1,,4,4.07,single_method_pi,TRUE,TRUE,Debit card
8701,1,,4,113.68,single_method_pi,TRUE,TRUE,Debit card
8702,1,,4,9.6,single_method_pi,TRUE,TRUE,Debit card
8703,1,,4,14.2,single_method_pi,TRUE,TRUE,Debit card
8704,1,,4,117.04,single_method_pi,TRUE,TRUE,Debit card
8705,1,,4,60.66,single_method_pi,TRUE,TRUE,Debit card
8706,1,,4,45.7,single_method_pi,TRUE,TRUE,Debit card
8707,1,,3,2.08,single_method_pi,FALSE,FALSE,Credit card
8708,1,,3,2.08,single_method_pi,FALSE,FALSE,Credit card
8709,1,,3,2.08,single_method_pi,FALSE,FALSE,Credit card
8710,1,,3,6.87,single_method_pi,FALSE,FALSE,Credit card
8711,1,,4,18.22,single_method_pi,TRUE,TRUE,Debit card
8713,1,,4,29,single_method_pi,TRUE,TRUE,Debit card
8720,1,,3,51,single_method_pi,FALSE,FALSE,Credit card
8724,1,,6,535,single_method_pi,FALSE,TRUE,Bank account number payment
8725,1,,3,4.23,single_method_pi,FALSE,FALSE,Credit card
8726,1,,4,44.14,single_method_pi,TRUE,TRUE,Debit card
8727,1,,4,89.26,single_method_pi,TRUE,TRUE,Debit card
8730,1,,7,101,single_method_pi,FALSE,TRUE,Online banking bill payment
8737,1,,1,11,single_method_pi,TRUE,TRUE,Cash
8738,1,,3,7.5,single_method_pi,FALSE,FALSE,Credit card
8739,1,,4,105.8,single_method_pi,TRUE,TRUE,Debit card
8741,1,,6,5.99,single_method_pi,FALSE,TRUE,Bank account number payment
8742,1,,6,92,single_method_pi,FALSE,TRUE,Bank account number payment
8743,1,,4,22.95,single_method_pi,TRUE,TRUE,Debit card
8747,1,,6,81.58,single_method_pi,FALSE,TRUE,Bank account number payment
8749,1,,1,1,single_method_pi,TRUE,TRUE,Cash
8752,1,,4,225.54,single_method_pi,TRUE,TRUE,Debit card
8753,1,,4,45,single_method_pi,TRUE,TRUE,Debit card
8754,1,,1,8,single_method_pi,TRUE,TRUE,Cash
8758,1,,4,7.52,single_method_pi,TRUE,TRUE,Debit card
8761,1,,4,8.52,single_method_pi,TRUE,TRUE,Debit card
8763,1,,4,8.620000000000001,single_method_pi,TRUE,TRUE,Debit card
8764,1,,4,19.82,single_method_pi,TRUE,TRUE,Debit card
8765,1,,4,3.02,single_method_pi,TRUE,TRUE,Debit card
8767,1,,4,37.87,single_method_pi,TRUE,TRUE,Debit card
8768,1,,4,31.67,single_method_pi,TRUE,TRUE,Debit card
8772,1,,4,69.99,single_method_pi,TRUE,TRUE,Debit card
8773,1,,1,7,single_method_pi,TRUE,TRUE,Cash
8775,1,,4,186.1,single_method_pi,TRUE,TRUE,Debit card
8776,1,,4,51.620000000000005,single_method_pi,TRUE,TRUE,Debit card
8777,1,,4,79.03,single_method_pi,TRUE,TRUE,Debit card
8778,1,,4,225.51,single_method_pi,TRUE,TRUE,Debit card
8781,1,,4,308.35,single_method_pi,TRUE,TRUE,Debit card
8799,1,,4,5,single_method_pi,TRUE,TRUE,Debit card
8801,1,,4,11.66,single_method_pi,TRUE,TRUE,Debit card
8803,1,,4,77.2,single_method_pi,TRUE,TRUE,Debit card
8804,1,,4,5.3,single_method_pi,TRUE,TRUE,Debit card
8809,1,,4,40,single_method_pi,TRUE,TRUE,Debit card
8812,1,,1,6,single_method_pi,TRUE,TRUE,Cash
8813,1,,3,19.2,single_method_pi,FALSE,FALSE,Credit card
8815,1,,3,21.53,single_method_pi,FALSE,FALSE,Credit card
8817,1,,3,16.8,single_method_pi,FALSE,FALSE,Credit card
8818,1,,3,18.29,single_method_pi,FALSE,FALSE,Credit card
8819,1,,3,5.75,single_method_pi,FALSE,FALSE,Credit card
8820,1,,3,91.34,single_method_pi,FALSE,FALSE,Credit card
8822,1,,3,18.29,single_method_pi,FALSE,FALSE,Credit card
8823,1,,2,222.56,single_method_pi,TRUE,TRUE,Check
8824,1,,2,38.42,single_method_pi,TRUE,TRUE,Check
8827,1,,3,13.39,single_method_pi,FALSE,FALSE,Credit card
8828,1,,6,154.71,single_method_pi,FALSE,TRUE,Bank account number payment
8831,1,,4,63.58,single_method_pi,TRUE,TRUE,Debit card
8838,1,,1,1,single_method_pi,TRUE,TRUE,Cash
8842,1,,1,1,single_method_pi,TRUE,TRUE,Cash
8847,1,,4,16.990000000000002,single_method_pi,TRUE,TRUE,Debit card
8849,1,,3,20,single_method_pi,FALSE,FALSE,Credit card
8850,1,,3,10,single_method_pi,FALSE,FALSE,Credit card
8851,1,,3,38.74,single_method_pi,FALSE,FALSE,Credit card
8852,1,,3,40,single_method_pi,FALSE,FALSE,Credit card
8854,1,,11,695,single_method_pi,FALSE,TRUE,Account-to-account transfer
8855,1,,11,695,single_method_pi,FALSE,TRUE,Account-to-account transfer
8860,1,,1,4.69,single_method_pi,TRUE,TRUE,Cash
8861,1,,1,25,single_method_pi,TRUE,TRUE,Cash
8864,1,,4,100,single_method_pi,TRUE,TRUE,Debit card
8865,1,,3,14.32,single_method_pi,FALSE,FALSE,Credit card
8866,1,,6,117.33,single_method_pi,FALSE,TRUE,Bank account number payment
8867,1,,6,84.28,single_method_pi,FALSE,TRUE,Bank account number payment
8868,1,,6,1319.51,single_method_pi,FALSE,TRUE,Bank account number payment
8870,1,,6,40.36,single_method_pi,FALSE,TRUE,Bank account number payment
8873,1,,4,27.78,single_method_pi,TRUE,TRUE,Debit card
8876,1,,1,20,single_method_pi,TRUE,TRUE,Cash
8878,1,,4,10.49,single_method_pi,TRUE,TRUE,Debit card
8880,1,,1,8.11,single_method_pi,TRUE,TRUE,Cash
8882,1,,1,22,single_method_pi,TRUE,TRUE,Cash
8884,1,,2,725,single_method_pi,TRUE,TRUE,Check
8886,1,,1,5,single_method_pi,TRUE,TRUE,Cash
8887,1,,1,8.96,single_method_pi,TRUE,TRUE,Cash
8888,1,,3,30.49,single_method_pi,FALSE,FALSE,Credit card
8891,1,,2,67.8,single_method_pi,TRUE,TRUE,Check
8892,1,,1,16,single_method_pi,TRUE,TRUE,Cash
8894,1,,1,12,single_method_pi,TRUE,TRUE,Cash
8895,1,,3,46.17,single_method_pi,FALSE,FALSE,Credit card
8896,1,,3,35.85,single_method_pi,FALSE,FALSE,Credit card
8897,1,,1,4,single_method_pi,TRUE,TRUE,Cash
8901,1,,4,10.5,single_method_pi,TRUE,TRUE,Debit card
8912,1,,3,32.84,single_method_pi,FALSE,FALSE,Credit card
8913,1,,1,17.13,single_method_pi,TRUE,TRUE,Cash
8915,1,,1,25,single_method_pi,TRUE,TRUE,Cash
8922,1,,7,75,single_method_pi,FALSE,TRUE,Online banking bill payment
8923,1,,7,50,single_method_pi,FALSE,TRUE,Online banking bill payment
8924,1,,1,16,single_method_pi,TRUE,TRUE,Cash
8926,1,,7,50,single_method_pi,FALSE,TRUE,Online banking bill payment
8944,1,,4,20,single_method_pi,TRUE,TRUE,Debit card
8946,1,,1,7.58,single_method_pi,TRUE,TRUE,Cash
8949,1,,1,6.48,single_method_pi,TRUE,TRUE,Cash
8950,1,,5,267,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
8956,1,,4,49.11,single_method_pi,TRUE,TRUE,Debit card
8957,1,,7,49.11,single_method_pi,FALSE,TRUE,Online banking bill payment
8959,1,,4,7.49,single_method_pi,TRUE,TRUE,Debit card
8961,1,,4,10.59,single_method_pi,TRUE,TRUE,Debit card
8962,1,,1,160,single_method_pi,TRUE,TRUE,Cash
8963,1,,1,45,single_method_pi,TRUE,TRUE,Cash
8964,1,,1,60,single_method_pi,TRUE,TRUE,Cash
8968,1,,1,130,single_method_pi,TRUE,TRUE,Cash
8972,1,,1,8.53,single_method_pi,TRUE,TRUE,Cash
8973,1,,1,7.13,single_method_pi,TRUE,TRUE,Cash
8975,1,,1,2.14,single_method_pi,TRUE,TRUE,Cash
8976,1,,1,8.13,single_method_pi,TRUE,TRUE,Cash
8978,1,,1,12.43,single_method_pi,TRUE,TRUE,Cash
8979,1,,1,2,single_method_pi,TRUE,TRUE,Cash
8997,1,,2,150,single_method_pi,TRUE,TRUE,Check
8998,1,,1,5,single_method_pi,TRUE,TRUE,Cash
9001,1,,1,29.84,single_method_pi,TRUE,TRUE,Cash
9005,1,,2,93,single_method_pi,TRUE,TRUE,Check
9006,1,,2,205,single_method_pi,TRUE,TRUE,Check
9008,1,,1,3.8,single_method_pi,TRUE,TRUE,Cash
9009,1,,1,48,single_method_pi,TRUE,TRUE,Cash
9012,1,,3,21,single_method_pi,FALSE,FALSE,Credit card
9016,1,,1,4,single_method_pi,TRUE,TRUE,Cash
9018,1,,4,101.26,single_method_pi,TRUE,TRUE,Debit card
9022,1,,4,23.33,single_method_pi,TRUE,TRUE,Debit card
9025,1,,4,10.48,single_method_pi,TRUE,TRUE,Debit card
9026,1,,4,8,single_method_pi,TRUE,TRUE,Debit card
9033,1,,5,75,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
9041,1,,1,58,single_method_pi,TRUE,TRUE,Cash
9042,1,,1,10,single_method_pi,TRUE,TRUE,Cash
9043,1,,1,5,single_method_pi,TRUE,TRUE,Cash
9045,1,,1,12,single_method_pi,TRUE,TRUE,Cash
9046,1,,1,24,single_method_pi,TRUE,TRUE,Cash
9048,1,,1,42,single_method_pi,TRUE,TRUE,Cash
9049,1,,4,42.92,single_method_pi,TRUE,TRUE,Debit card
9053,1,,4,30.22,single_method_pi,TRUE,TRUE,Debit card
9061,1,,3,9.05,single_method_pi,FALSE,FALSE,Credit card
9062,1,,2,1000,single_method_pi,TRUE,TRUE,Check
9068,1,,1,4.9,single_method_pi,TRUE,TRUE,Cash
9069,1,,4,5.49,single_method_pi,TRUE,TRUE,Debit card
9071,1,,4,8.59,single_method_pi,TRUE,TRUE,Debit card
9072,1,,4,4.82,single_method_pi,TRUE,TRUE,Debit card
9073,1,,4,5.6000000000000005,single_method_pi,TRUE,TRUE,Debit card
9074,1,,4,10.64,single_method_pi,TRUE,TRUE,Debit card
9079,1,,4,6.890000000000001,single_method_pi,TRUE,TRUE,Debit card
9082,1,,4,6.09,single_method_pi,TRUE,TRUE,Debit card
9083,1,,4,1.27,single_method_pi,TRUE,TRUE,Debit card
9084,1,,13,1,single_method_pi,FALSE,FALSE,Other payment method
9085,1,,13,749,single_method_pi,FALSE,FALSE,Other payment method
9087,1,,13,106.49,single_method_pi,FALSE,FALSE,Other payment method
9093,1,,1,5.99,single_method_pi,TRUE,TRUE,Cash
9098,1,,4,15,single_method_pi,TRUE,TRUE,Debit card
9099,1,,4,125,single_method_pi,TRUE,TRUE,Debit card
9104,1,,4,66,single_method_pi,TRUE,TRUE,Debit card
9107,1,,1,42,single_method_pi,TRUE,TRUE,Cash
9110,1,,6,23.7,single_method_pi,FALSE,TRUE,Bank account number payment
9111,1,,3,4.99,single_method_pi,FALSE,FALSE,Credit card
9113,1,,3,100,single_method_pi,FALSE,FALSE,Credit card
9116,1,,3,90.84,single_method_pi,FALSE,FALSE,Credit card
9117,1,,3,21,single_method_pi,FALSE,FALSE,Credit card
9125,1,,4,7.49,single_method_pi,TRUE,TRUE,Debit card
9126,1,,3,41.89,single_method_pi,FALSE,FALSE,Credit card
9127,1,,6,111.07,single_method_pi,FALSE,TRUE,Bank account number payment
9130,1,,4,3.38,single_method_pi,TRUE,TRUE,Debit card
9131,1,,4,4.84,single_method_pi,TRUE,TRUE,Debit card
9132,1,,4,1.07,single_method_pi,TRUE,TRUE,Debit card
9133,1,,6,35,single_method_pi,FALSE,TRUE,Bank account number payment
9135,1,,4,4.92,single_method_pi,TRUE,TRUE,Debit card
9136,1,,4,7.3,single_method_pi,TRUE,TRUE,Debit card
9137,1,,4,93.76,single_method_pi,TRUE,TRUE,Debit card
9142,1,,4,300,single_method_pi,TRUE,TRUE,Debit card
9145,1,,4,300,single_method_pi,TRUE,TRUE,Debit card
9147,1,,4,300,single_method_pi,TRUE,TRUE,Debit card
9151,1,,4,65,single_method_pi,TRUE,TRUE,Debit card
9152,1,,1,40,single_method_pi,TRUE,TRUE,Cash
9159,1,,1,107.03,single_method_pi,TRUE,TRUE,Cash
9162,1,,1,107.3,single_method_pi,TRUE,TRUE,Cash
9164,1,,1,54,single_method_pi,TRUE,TRUE,Cash
9165,1,,1,354,single_method_pi,TRUE,TRUE,Cash
9175,1,,1,8,single_method_pi,TRUE,TRUE,Cash
9184,1,,2,44.68,single_method_pi,TRUE,TRUE,Check
9187,1,,4,346.49,single_method_pi,TRUE,TRUE,Debit card
9189,1,,4,16.89,single_method_pi,TRUE,TRUE,Debit card
9190,1,,7,59.95,single_method_pi,FALSE,TRUE,Online banking bill payment
9191,1,,7,50,single_method_pi,FALSE,TRUE,Online banking bill payment
9196,1,,3,66.95,single_method_pi,FALSE,FALSE,Credit card
9199,1,,6,900,single_method_pi,FALSE,TRUE,Bank account number payment
9205,1,,3,9,single_method_pi,FALSE,FALSE,Credit card
9206,1,,1,45,single_method_pi,TRUE,TRUE,Cash
9207,1,,2,100,single_method_pi,TRUE,TRUE,Check
9210,1,,1,5,single_method_pi,TRUE,TRUE,Cash
9213,1,,7,197.43,single_method_pi,FALSE,TRUE,Online banking bill payment
9218,1,,4,4.4,single_method_pi,TRUE,TRUE,Debit card
9220,1,,1,26.04,single_method_pi,TRUE,TRUE,Cash
9222,1,,1,1.79,single_method_pi,TRUE,TRUE,Cash
9226,1,,1,11.19,single_method_pi,TRUE,TRUE,Cash
9228,1,,1,6.96,single_method_pi,TRUE,TRUE,Cash
9229,1,,1,15,single_method_pi,TRUE,TRUE,Cash
9231,1,,1,12.08,single_method_pi,TRUE,TRUE,Cash
9234,1,,1,60,single_method_pi,TRUE,TRUE,Cash
9235,1,,7,212,single_method_pi,FALSE,TRUE,Online banking bill payment
9238,1,,5,13.14,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
9240,1,,3,13.61,single_method_pi,FALSE,FALSE,Credit card
9248,1,,3,7.99,single_method_pi,FALSE,FALSE,Credit card
9253,1,,3,42,single_method_pi,FALSE,FALSE,Credit card
9254,1,,3,9.32,single_method_pi,FALSE,FALSE,Credit card
9257,1,,4,11.11,single_method_pi,TRUE,TRUE,Debit card
9258,1,,4,65,single_method_pi,TRUE,TRUE,Debit card
9259,1,,7,1400,single_method_pi,FALSE,TRUE,Online banking bill payment
9263,1,,4,297.56,single_method_pi,TRUE,TRUE,Debit card
9264,1,,6,50,single_method_pi,FALSE,TRUE,Bank account number payment
9265,1,,4,50,single_method_pi,TRUE,TRUE,Debit card
9266,1,,6,50,single_method_pi,FALSE,TRUE,Bank account number payment
9267,1,,4,1,single_method_pi,TRUE,TRUE,Debit card
9268,1,,4,31,single_method_pi,TRUE,TRUE,Debit card
9269,1,,1,7,single_method_pi,TRUE,TRUE,Cash
9270,1,,4,2,single_method_pi,TRUE,TRUE,Debit card
9276,1,,4,32.85,single_method_pi,TRUE,TRUE,Debit card
9286,1,,1,5.78,single_method_pi,TRUE,TRUE,Cash
9288,1,,1,3,single_method_pi,TRUE,TRUE,Cash
9292,1,,6,290.85,single_method_pi,FALSE,TRUE,Bank account number payment
9294,1,,2,180,single_method_pi,TRUE,TRUE,Check
9295,1,,2,52.57,single_method_pi,TRUE,TRUE,Check
9296,1,,6,229.86,single_method_pi,FALSE,TRUE,Bank account number payment
9297,1,,6,166.95000000000002,single_method_pi,FALSE,TRUE,Bank account number payment
9301,1,,1,11.93,single_method_pi,TRUE,TRUE,Cash
9304,1,,1,6.97,single_method_pi,TRUE,TRUE,Cash
9306,1,,4,26.46,single_method_pi,TRUE,TRUE,Debit card
9308,1,,1,3.47,single_method_pi,TRUE,TRUE,Cash
9313,1,,4,7.76,single_method_pi,TRUE,TRUE,Debit card
9314,1,,4,0.75,single_method_pi,TRUE,TRUE,Debit card
9315,1,,4,0.75,single_method_pi,TRUE,TRUE,Debit card
9316,1,,4,0.75,single_method_pi,TRUE,TRUE,Debit card
9317,1,,4,8.16,single_method_pi,TRUE,TRUE,Debit card
9320,1,,4,5.59,single_method_pi,TRUE,TRUE,Debit card
9321,1,,4,0.75,single_method_pi,TRUE,TRUE,Debit card
9324,1,,4,17,single_method_pi,TRUE,TRUE,Debit card
9327,1,,1,10.55,single_method_pi,TRUE,TRUE,Cash
9328,1,,1,2.02,single_method_pi,TRUE,TRUE,Cash
9334,1,,1,9.84,single_method_pi,TRUE,TRUE,Cash
9335,1,,1,2.2,single_method_pi,TRUE,TRUE,Cash
9338,1,,1,38,single_method_pi,TRUE,TRUE,Cash
9340,1,,2,1126,single_method_pi,TRUE,TRUE,Check
9341,1,,4,50,single_method_pi,TRUE,TRUE,Debit card
9356,1,,1,6.3,single_method_pi,TRUE,TRUE,Cash
9357,1,,4,5.6000000000000005,single_method_pi,TRUE,TRUE,Debit card
9360,1,,4,7.45,single_method_pi,TRUE,TRUE,Debit card
9361,1,,4,20.33,single_method_pi,TRUE,TRUE,Debit card
9362,1,,4,4.36,single_method_pi,TRUE,TRUE,Debit card
9365,1,,4,5.39,single_method_pi,TRUE,TRUE,Debit card
9369,1,,4,100,single_method_pi,TRUE,TRUE,Debit card
9370,1,,1,6.91,single_method_pi,TRUE,TRUE,Cash
9371,1,,1,2,single_method_pi,TRUE,TRUE,Cash
9375,1,,4,10.05,single_method_pi,TRUE,TRUE,Debit card
9376,1,,4,26.4,single_method_pi,TRUE,TRUE,Debit card
9377,1,,1,1.88,single_method_pi,TRUE,TRUE,Cash
9382,1,,3,75,single_method_pi,FALSE,FALSE,Credit card
9383,1,,3,17.25,single_method_pi,FALSE,FALSE,Credit card
9385,1,,6,1900,single_method_pi,FALSE,TRUE,Bank account number payment
9386,1,,3,13,single_method_pi,FALSE,FALSE,Credit card
9387,1,,3,5.69,single_method_pi,FALSE,FALSE,Credit card
9388,1,,6,190,single_method_pi,FALSE,TRUE,Bank account number payment
9390,1,,3,37,single_method_pi,FALSE,FALSE,Credit card
9391,1,,3,13.1,single_method_pi,FALSE,FALSE,Credit card
9394,1,,13,51.120000000000005,single_method_pi,FALSE,FALSE,Other payment method
9395,1,,1,1.5,single_method_pi,TRUE,TRUE,Cash
9398,1,,4,6.62,single_method_pi,TRUE,TRUE,Debit card
9399,1,,4,2.5,single_method_pi,TRUE,TRUE,Debit card
9400,1,,4,3.49,single_method_pi,TRUE,TRUE,Debit card
9401,1,,3,10,single_method_pi,FALSE,FALSE,Credit card
9402,1,,3,800,single_method_pi,FALSE,FALSE,Credit card
