cohort_rule,age_rule,income_rule,debt_validity_rule,partial_panel_rule,full_panel_definition,n_households,n_complete_12_month_households,n_partial_panel_households,household_gap,complete_12_month_gap,partial_panel_gap,mean_abs_share_diff,max_abs_share_diff,borrow_share,borrow_and_save_share,save_share,total_count_abs_gap
inferred public interview 2,age 25-64 at earliest observed interview,income strictly above $200/month at interview 5,valid flags plus explicit finance-charge record,retain fifth-only panels,12 MTBI nonmissing-cost months,2973,2255,718,230,91,139,1.0074616075603113,1.5111924113405593,8.500889666439384,29.01030274490099,62.48880758865944,321
inferred public interview 2,age 25-64 at earliest observed interview,income strictly above $200/month at interview 5,valid flags plus explicit finance-charge record,retain fifth-only panels,12 MTBI record months,2973,2255,718,230,91,139,1.0074616075603113,1.5111924113405593,8.500889666439384,29.01030274490099,62.48880758865944,321
inferred public interview 2,age 25-64 at earliest observed interview,income strictly above $200/month at interview 5,valid flags plus explicit finance-charge record,retain fifth-only panels,FMLI interviews 2-5,2973,2255,718,230,91,139,1.0074616075603113,1.5111924113405593,8.500889666439384,29.01030274490099,62.48880758865944,321
inferred public interview 2,age 25-64 at earliest observed interview,income strictly above $200/month at interview 5,valid flags plus explicit finance-charge record,retain fifth-only panels,consecutive FMLI interviews 2-5,2973,2255,718,230,91,139,1.0074616075603113,1.5111924113405593,8.500889666439384,29.01030274490099,62.48880758865944,321
inferred public interview 2,age 25-64 at earliest observed interview,income strictly above $200/month at interview 5,valid flags; absent balance record is zero,retain fifth-only panels,12 MTBI nonmissing-cost months,2973,2255,718,230,91,139,1.0074616075603113,1.5111924113405593,8.500889666439384,29.01030274490099,62.48880758865944,321
inferred public interview 2,age 25-64 at earliest observed interview,income strictly above $200/month at interview 5,valid flags; absent balance record is zero,retain fifth-only panels,12 MTBI record months,2973,2255,718,230,91,139,1.0074616075603113,1.5111924113405593,8.500889666439384,29.01030274490099,62.48880758865944,321
inferred public interview 2,age 25-64 at earliest observed interview,income strictly above $200/month at interview 5,valid flags; absent balance record is zero,retain fifth-only panels,FMLI interviews 2-5,2973,2255,718,230,91,139,1.0074616075603113,1.5111924113405593,8.500889666439384,29.01030274490099,62.48880758865944,321
inferred public interview 2,age 25-64 at earliest observed interview,income strictly above $200/month at interview 5,valid flags; absent balance record is zero,retain fifth-only panels,consecutive FMLI interviews 2-5,2973,2255,718,230,91,139,1.0074616075603113,1.5111924113405593,8.500889666439384,29.01030274490099,62.48880758865944,321
fifth interview in 2001,age 25-64 at earliest observed interview,INCLASS complete at interview 5,valid flags plus explicit finance-charge record,retain fifth-only panels,12 MTBI nonmissing-cost months,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
fifth interview in 2001,age 25-64 at earliest observed interview,INCLASS complete at interview 5,valid flags plus explicit finance-charge record,retain fifth-only panels,12 MTBI record months,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
fifth interview in 2001,age 25-64 at earliest observed interview,INCLASS complete at interview 5,valid flags plus explicit finance-charge record,retain fifth-only panels,FMLI interviews 2-5,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
fifth interview in 2001,age 25-64 at earliest observed interview,INCLASS complete at interview 5,valid flags plus explicit finance-charge record,retain fifth-only panels,consecutive FMLI interviews 2-5,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
fifth interview in 2001,age 25-64 at earliest observed interview,INCLASS complete at interview 5,valid flags; absent balance record is zero,retain fifth-only panels,12 MTBI nonmissing-cost months,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
fifth interview in 2001,age 25-64 at earliest observed interview,INCLASS complete at interview 5,valid flags; absent balance record is zero,retain fifth-only panels,12 MTBI record months,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
fifth interview in 2001,age 25-64 at earliest observed interview,INCLASS complete at interview 5,valid flags; absent balance record is zero,retain fifth-only panels,FMLI interviews 2-5,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
fifth interview in 2001,age 25-64 at earliest observed interview,INCLASS complete at interview 5,valid flags; absent balance record is zero,retain fifth-only panels,consecutive FMLI interviews 2-5,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
fifth interview in 2001,age 25-64 at earliest observed interview,income/reporting at interview 5,valid flags plus explicit finance-charge record,retain fifth-only panels,12 MTBI nonmissing-cost months,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
fifth interview in 2001,age 25-64 at earliest observed interview,income/reporting at interview 5,valid flags plus explicit finance-charge record,retain fifth-only panels,12 MTBI record months,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
fifth interview in 2001,age 25-64 at earliest observed interview,income/reporting at interview 5,valid flags plus explicit finance-charge record,retain fifth-only panels,FMLI interviews 2-5,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
fifth interview in 2001,age 25-64 at earliest observed interview,income/reporting at interview 5,valid flags plus explicit finance-charge record,retain fifth-only panels,consecutive FMLI interviews 2-5,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
fifth interview in 2001,age 25-64 at earliest observed interview,income/reporting at interview 5,valid flags; absent balance record is zero,retain fifth-only panels,12 MTBI nonmissing-cost months,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
fifth interview in 2001,age 25-64 at earliest observed interview,income/reporting at interview 5,valid flags; absent balance record is zero,retain fifth-only panels,12 MTBI record months,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
fifth interview in 2001,age 25-64 at earliest observed interview,income/reporting at interview 5,valid flags; absent balance record is zero,retain fifth-only panels,FMLI interviews 2-5,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
fifth interview in 2001,age 25-64 at earliest observed interview,income/reporting at interview 5,valid flags; absent balance record is zero,retain fifth-only panels,consecutive FMLI interviews 2-5,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
inferred public interview 2,age 25-64 at earliest observed interview,INCLASS complete at interview 5,valid flags plus explicit finance-charge record,retain fifth-only panels,12 MTBI nonmissing-cost months,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
inferred public interview 2,age 25-64 at earliest observed interview,INCLASS complete at interview 5,valid flags plus explicit finance-charge record,retain fifth-only panels,12 MTBI record months,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
inferred public interview 2,age 25-64 at earliest observed interview,INCLASS complete at interview 5,valid flags plus explicit finance-charge record,retain fifth-only panels,FMLI interviews 2-5,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
inferred public interview 2,age 25-64 at earliest observed interview,INCLASS complete at interview 5,valid flags plus explicit finance-charge record,retain fifth-only panels,consecutive FMLI interviews 2-5,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
inferred public interview 2,age 25-64 at earliest observed interview,INCLASS complete at interview 5,valid flags; absent balance record is zero,retain fifth-only panels,12 MTBI nonmissing-cost months,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
inferred public interview 2,age 25-64 at earliest observed interview,INCLASS complete at interview 5,valid flags; absent balance record is zero,retain fifth-only panels,12 MTBI record months,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
inferred public interview 2,age 25-64 at earliest observed interview,INCLASS complete at interview 5,valid flags; absent balance record is zero,retain fifth-only panels,FMLI interviews 2-5,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
inferred public interview 2,age 25-64 at earliest observed interview,INCLASS complete at interview 5,valid flags; absent balance record is zero,retain fifth-only panels,consecutive FMLI interviews 2-5,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
inferred public interview 2,age 25-64 at earliest observed interview,income/reporting at interview 5,valid flags plus explicit finance-charge record,retain fifth-only panels,12 MTBI nonmissing-cost months,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
inferred public interview 2,age 25-64 at earliest observed interview,income/reporting at interview 5,valid flags plus explicit finance-charge record,retain fifth-only panels,12 MTBI record months,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
inferred public interview 2,age 25-64 at earliest observed interview,income/reporting at interview 5,valid flags plus explicit finance-charge record,retain fifth-only panels,FMLI interviews 2-5,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
inferred public interview 2,age 25-64 at earliest observed interview,income/reporting at interview 5,valid flags plus explicit finance-charge record,retain fifth-only panels,consecutive FMLI interviews 2-5,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
inferred public interview 2,age 25-64 at earliest observed interview,income/reporting at interview 5,valid flags; absent balance record is zero,retain fifth-only panels,12 MTBI nonmissing-cost months,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
inferred public interview 2,age 25-64 at earliest observed interview,income/reporting at interview 5,valid flags; absent balance record is zero,retain fifth-only panels,12 MTBI record months,2975,2255,720,232,91,141,0.9960479032939938,1.4940718549408878,8.494071854940888,28.987036147710594,62.51889199734831,323
