QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_
20181,03764652,6,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,85,D,85,D,85,D,,A,1,D
20181,03764652,7,0,1,,A,,A,,A,1,D,2,D,,A,35,D,35,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03764662,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,130,D,130,D,,A,1,D
20181,03764662,30,0,1,,A,,A,,A,1,D,1,D,,A,13,E,14,E,14,E,22,E,21,E,21,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03764672,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20181,03764672,21,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03764682,9,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,84,D,84,D,84,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03764692,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,225,D,225,D,225,D,,A,1,D
20181,03764692,24,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03764712,55,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,,A,,A,1,D
20181,03764712,56,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,1,D
20181,03764732,74,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,360,D,360,D,360,D,,A,1,D
20181,03764732,75,0,1,,A,,A,,A,1,D,1,D,,A,60,E,61,E,59,E,110,E,109,E,111,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03764742,6,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D,,A,1,D
20181,03764742,7,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,95,E,95,E,91,E,45,E,45,E,49,E,,A,,A,,A,2,D,1,D
20181,03764752,63,0,1,,A,1,D,,A,1,D,1,D,,A,54,E,51,E,57,E,94,E,89,E,100,E,32,E,30,E,33,E,,A,,A,,A,2,D,1,D
20181,03764752,64,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20181,03764782,37,0,1,,A,1,D,,A,1,D,1,D,,A,53,E,53,E,52,E,75,E,75,E,75,E,42,E,42,E,43,E,,A,,A,,A,2,D,1,D
20181,03764782,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,130,D,130,D,,A,1,D
20181,03764792,16,0,1,,A,,A,,A,1,D,2,D,,A,274,T,270,T,269,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03764792,17,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03764792,18,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03764822,18,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,50,D,,A,,A,,A,,A,1,D
20181,03764822,19,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03764822,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20181,03764852,10,0,1,,A,,A,,A,1,D,2,D,,A,71,D,71,D,71,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03764852,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,85,D,85,D,85,D,,A,1,D
20181,03764872,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,183,D,183,D,183,D,,A,1,D
20181,03764932,15,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,53,E,54,E,54,E,38,E,37,E,37,E,,A,,A,,A,2,D,1,D
20181,03764932,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,20,D,20,D,,A,1,D
20181,03764952,24,0,1,,A,1,D,,A,1,D,1,D,,A,50,D,50,D,50,D,50,D,50,D,50,D,30,D,30,D,30,D,,A,,A,,A,1,D,1,D
20181,03764972,23,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,134,D,134,D,134,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03764982,15,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,141,D,141,D,141,D,,A,,A,,A,,A,1,D
20181,03764982,16,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,141,D,141,D,141,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03764992,10,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,220,D,220,D,220,D,,A,1,D
20181,03764992,11,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765022,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20181,03765032,10,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,43,D,43,D,43,D,,A,,A,,A,,A,1,D
20181,03765032,11,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765052,5,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,,A,,A,,A,1,D
20181,03765064,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20181,03765064,33,0,1,,A,,A,,A,1,D,1,D,,A,94,E,95,E,95,E,146,E,145,E,145,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03765082,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D
20181,03765082,17,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765082,18,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765112,17,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,,A,,A,,A,1,D
20181,03765112,18,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,12,D,12,D,12,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765142,41,0,1,,A,1,D,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,39,E,39,E,38,E,81,E,81,E,82,E,,A,1,D
20181,03765142,42,0,1,,A,,A,,A,1,D,2,D,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765142,43,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,130,D,130,D,130,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765152,22,0,1,,A,1,D,,A,1,D,1,D,,A,48,E,49,E,48,E,73,E,74,E,74,E,43,E,41,E,42,E,,A,,A,,A,2,D,1,D
20181,03765162,14,0,1,,A,,A,,A,1,D,1,D,,A,48,E,49,E,64,E,72,E,71,E,96,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03765162,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D
20181,03765182,10,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,39,D,39,D,39,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765182,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,33,D,33,D,33,D,,A,1,D
20181,03765192,25,0,1,,A,1,D,,A,1,D,1,D,,A,49,E,51,E,51,E,79,E,77,E,77,E,42,E,42,E,42,E,,A,,A,,A,2,D,1,D
20181,03765192,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,152,D,152,D,152,D,,A,1,D
20181,03765222,28,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20181,03765222,29,0,1,,A,1,D,,A,1,D,1,D,,A,26,E,25,E,25,E,44,E,44,E,44,E,29,E,30,E,30,E,,A,,A,,A,2,D,1,D
20181,03765232,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20181,03765232,39,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765252,65,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,150,D,150,D,150,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765252,66,0,1,,A,,A,2,D,1,D,2,D,,A,129,E,130,E,129,E,,A,,A,,A,,A,,A,,A,321,E,320,E,321,E,2,D,1,D
20181,03765252,67,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765262,34,0,1,,A,1,D,,A,1,D,1,D,,A,55,E,53,E,55,E,87,E,87,E,87,E,58,E,60,E,58,E,,A,,A,,A,2,D,1,D
20181,03765262,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20181,03765272,9,0,1,,A,,A,2,D,2,D,1,D,,A,,A,,A,,A,77,E,77,E,77,E,,A,,A,,A,77,E,77,E,77,E,2,D,1,D
20181,03765292,20,0,1,,A,1,D,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,40,E,39,E,39,E,55,E,56,E,56,E,,A,1,D
20181,03765342,10,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20181,03765372,31,0,1,,A,1,D,,A,1,D,1,D,,A,38,E,37,E,37,E,66,E,65,E,65,E,41,E,43,E,43,E,,A,,A,,A,2,D,1,D
20181,03765402,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D
20181,03765402,18,0,1,,A,,A,,A,1,D,1,D,,A,73,E,71,E,74,E,112,E,114,E,111,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03765422,21,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765422,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20181,03765442,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,55,D,45,D,,A,1,D
20181,03765442,12,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,120,D,80,D,52,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765452,17,0,1,,A,,A,,A,1,D,2,D,,A,66,D,66,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765482,35,0,1,,A,1,D,,A,1,D,2,D,,A,31,E,30,E,31,E,,A,,A,,A,19,E,20,E,19,E,,A,,A,,A,2,D,1,D
20181,03765482,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,1,D
20181,03765532,9,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,291,D,291,D,291,D,,A,1,D
20181,03765532,10,0,1,,A,,A,,A,1,D,2,D,,A,91,D,91,D,91,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765562,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,280,D,280,D,280,D,,A,1,D
20181,03765572,52,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,138,D,138,D,138,D,,A,1,D
20181,03765572,53,0,1,,A,1,D,,A,1,D,2,D,,A,77,G,74,G,78,G,,A,,A,,A,61,G,64,G,60,G,,A,,A,,A,2,D,1,D
20181,03765612,28,0,1,,A,1,D,,A,1,D,1,D,,A,52,E,52,E,51,E,94,E,94,E,95,E,64,E,64,E,64,E,,A,,A,,A,2,D,1,D
20181,03765612,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,95,D,95,D,95,D,,A,1,D
20181,03765622,26,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,160,D,160,D,160,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765622,27,0,1,,A,,A,,A,1,D,2,D,,A,62,D,62,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765622,28,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,1,D
20181,03765632,38,0,1,,A,1,D,,A,1,D,1,D,,A,80,E,80,E,79,E,146,E,146,E,147,E,74,E,74,E,74,E,,A,,A,,A,2,D,1,D
20181,03765662,35,0,1,,A,1,D,,A,1,D,1,D,,A,37,E,37,E,35,E,66,E,66,E,68,E,33,E,33,E,33,E,,A,,A,,A,2,D,1,D
20181,03765662,36,0,1,,A,,A,2,D,1,D,2,D,,A,88,E,88,E,87,E,,A,,A,,A,,A,,A,,A,217,E,217,E,218,E,2,D,1,D
20181,03765672,47,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D,,A,,A,,A,,A,1,D
20181,03765722,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,1,D
20181,03765722,24,0,1,,A,,A,,A,1,D,2,D,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765722,25,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765732,44,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,175,D,175,D,175,D,,A,1,D
20181,03765732,45,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,68,D,68,D,68,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765732,46,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,132,D,132,D,132,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765782,10,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,250,D,170,D,170,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765782,11,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765812,40,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,260,D,260,D,260,D,,A,1,D
20181,03765812,41,0,1,,A,,A,,A,1,D,2,D,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765912,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,390,D,390,D,390,D,,A,1,D
20181,03765912,17,0,1,,A,,A,,A,1,D,1,D,,A,55,E,55,E,55,E,90,E,90,E,90,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03765922,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,136,D,136,D,136,D,,A,1,D
20181,03765922,23,0,1,,A,,A,,A,1,D,1,D,,A,56,E,56,E,56,E,107,E,107,E,107,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03765942,3,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20181,03765952,15,0,1,,A,,A,,A,1,D,1,D,,A,94,E,95,E,94,E,146,E,145,E,146,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03765952,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20181,03765962,8,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,70,D,78,D,80,D,,A,,A,,A,,A,1,D
20181,03765962,9,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,113,D,113,D,113,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765992,20,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,,A,,A,,A,1,D
20181,03765992,21,0,1,,A,,A,,A,1,D,2,D,,A,115,D,115,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03765992,22,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03766032,22,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,60,E,60,E,60,E,35,E,35,E,35,E,,A,,A,,A,2,D,1,D
20181,03766032,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,56,D,56,D,56,D,,A,1,D
20181,03766042,48,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,108,D,108,D,108,D,,A,,A,,A,,A,1,D
20181,03766042,49,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,79,D,79,D,79,D,,A,1,D
20181,03766042,50,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,63,D,63,D,63,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03766052,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,160,D,160,D,,A,1,D
20181,03766052,20,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03766062,22,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,,A,,A,,A,1,D
20181,03766062,23,0,1,,A,,A,2,D,1,D,2,D,,A,64,E,64,E,64,E,,A,,A,,A,,A,,A,,A,116,E,116,E,116,E,2,D,1,D
20181,03776132,61,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,104,D,104,D,104,D,,A,1,D
20181,03776132,62,0,1,,A,1,D,,A,1,D,1,D,,A,51,E,63,E,61,E,90,E,104,E,108,E,59,E,73,E,71,E,,A,,A,,A,2,D,1,D
20181,03776142,15,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03776142,16,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,125,D,125,D,125,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03776152,32,0,1,,A,1,D,,A,1,D,1,D,,A,70,E,70,E,73,E,117,E,117,E,117,E,60,E,60,E,57,E,,A,,A,,A,2,D,1,D
20181,03776152,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,312,D,312,D,312,D,,A,1,D
20181,03776212,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,125,D,125,D,125,D,,A,1,D
20181,03776212,27,0,1,,A,,A,,A,1,D,2,D,,A,39,D,39,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03776252,17,0,1,,A,,A,,A,1,D,2,D,,A,58,D,58,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03776252,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20181,03776262,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,1,D
20181,03776262,15,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03776262,16,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03776282,20,0,1,,A,1,D,,A,1,D,2,D,,A,29,E,30,E,32,E,,A,,A,,A,32,E,31,E,35,E,,A,,A,,A,2,D,1,D
20181,03776282,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20181,03776282,22,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,56,D,96,D,30,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03776292,23,0,1,,A,,A,,A,1,D,2,D,,A,51,D,51,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03776292,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D
20181,03776312,24,0,1,,A,,A,2,D,1,D,1,D,,A,71,E,71,E,71,E,102,E,101,E,101,E,,A,,A,,A,177,E,178,E,178,E,2,D,1,D
20181,03776332,20,0,1,,A,,A,2,D,2,D,1,D,,A,,A,,A,,A,155,E,150,E,153,E,,A,,A,,A,145,E,150,E,147,E,2,D,1,D
20181,03776332,21,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03776342,39,0,1,,A,1,D,,A,1,D,2,D,,A,81,E,81,E,84,E,,A,,A,,A,69,E,69,E,66,E,,A,,A,,A,2,D,1,D
20181,03776342,40,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20181,03776354,24,0,1,,A,,A,,A,1,D,2,D,,A,67,D,67,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03776354,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,128,D,128,D,128,D,,A,1,D
20181,03776362,73,0,1,,A,1,D,,A,1,D,1,D,,A,72,E,72,E,72,E,125,E,125,E,125,E,43,E,43,E,43,E,,A,,A,,A,2,D,1,D
20181,03776362,74,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,1,D
20181,03776392,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,55,D,55,D,,A,1,D
20181,03776412,23,0,1,,A,1,D,,A,1,D,2,D,,A,88,E,88,E,88,E,,A,,A,,A,62,E,62,E,62,E,,A,,A,,A,2,D,1,D
20181,03776412,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20181,03776432,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20181,03776432,14,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03776432,15,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03776452,63,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03776452,64,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03776452,65,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,177,D,177,D,177,D,,A,1,D
20181,03776452,66,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,10,D,10,D,10,D,,A,,A,,A,,A,1,D
20181,03776482,17,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03776492,9,0,1,,A,,A,,A,1,D,1,D,,A,57,E,59,E,57,E,87,E,85,E,87,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03776492,10,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,44,D,44,D,,A,1,D
20181,03776502,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20181,03776512,11,0,1,,A,1,D,,A,1,D,1,D,,A,35,E,33,E,33,E,60,E,60,E,60,E,37,E,39,E,39,E,,A,,A,,A,2,D,1,D
20181,03776512,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,210,D,210,D,210,D,,A,1,D
20181,03776532,47,0,1,,A,1,D,,A,1,D,1,D,,A,37,E,37,E,38,E,61,E,63,E,61,E,32,E,30,E,31,E,,A,,A,,A,2,D,1,D
20181,03776532,48,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
